Fecha,Region,Estado,Municipio,Estacion,Permiso CRE,Direccion,Regular,Premium,Diesel
2026-08-17,No especificado,No especificado,No especificado,,PL/7012/EXP/ES/2015,,19.29,,25.99
2026-08-17,No especificado,No especificado,No especificado,,PL/7011/EXP/ES/2015,,19.29,23.59,25.99
2026-08-17,No especificado,No especificado,No especificado,,PL/7010/EXP/ES/2015,,19.29,,25.99
2026-08-17,No especificado,No especificado,No especificado,,PL/701/EXP/ES/2015,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/7009/EXP/ES/2015,,19.29,23.59,25.99
2026-08-17,No especificado,No especificado,No especificado,,PL/7008/EXP/ES/2015,,19.19,23.49,
2026-08-17,No especificado,No especificado,No especificado,,PL/7007/EXP/ES/2015,,19.29,23.59,25.99
2026-08-17,No especificado,No especificado,No especificado,,PL/7006/EXP/ES/2015,,19.29,23.59,
2026-08-17,No especificado,No especificado,No especificado,,PL/7005/EXP/ES/2015,,19.29,23.59,25.99
2026-08-17,No especificado,No especificado,No especificado,,PL/7004/EXP/ES/2015,,19.29,,25.99
2026-08-17,No especificado,No especificado,No especificado,,PL/7003/EXP/ES/2015,,19.29,23.59,25.99
2026-08-17,No especificado,No especificado,No especificado,,PL/7002/EXP/ES/2015,,19.29,,
2026-08-17,No especificado,No especificado,No especificado,,PL/7001/EXP/ES/2015,,23.99,29.89,
2026-08-17,No especificado,No especificado,No especificado,,PL/7000/EXP/ES/2015,,23.99,28.84,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/700/EXP/ES/2015,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6999/EXP/ES/2015,,23.99,28.65,
2026-08-17,No especificado,No especificado,No especificado,,PL/6998/EXP/ES/2015,,20.59,26.79,
2026-08-17,No especificado,No especificado,No especificado,,PL/6997/EXP/ES/2015,,23.99,28.79,27.30
2026-08-17,No especificado,No especificado,No especificado,,PL/6995/EXP/ES/2015,,23.96,28.29,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6994/EXP/ES/2015,,23.99,29.37,
2026-08-17,No especificado,No especificado,No especificado,,PL/6993/EXP/ES/2015,,23.92,28.50,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6992/EXP/ES/2015,,24.00,28.59,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/6991/EXP/ES/2015,,23.99,28.10,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6990/EXP/ES/2015,,24.00,27.69,28.45
2026-08-17,No especificado,No especificado,No especificado,,PL/699/EXP/ES/2015,,23.99,29.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6989/EXP/ES/2015,,23.99,28.69,
2026-08-17,No especificado,No especificado,No especificado,,PL/6988/EXP/ES/2015,,23.99,28.79,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6987/EXP/ES/2015,,22.99,26.67,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6986/EXP/ES/2015,,23.25,28.15,26.79
2026-08-17,No especificado,No especificado,No especificado,,PL/6985/EXP/ES/2015,,23.59,28.39,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6984/EXP/ES/2015,,23.99,29.10,
2026-08-17,No especificado,No especificado,No especificado,,PL/6983/EXP/ES/2015,,23.99,28.97,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6982/EXP/ES/2015,,24.29,28.09,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6981/EXP/ES/2015,,24.39,27.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6980/EXP/ES/2015,,23.99,28.95,27.10
2026-08-17,No especificado,No especificado,No especificado,,PL/698/EXP/ES/2015,,23.99,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6979/EXP/ES/2015,,23.99,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6978/EXP/ES/2015,,25.39,28.99,28.29
2026-08-17,No especificado,No especificado,No especificado,,PL/6977/EXP/ES/2015,,23.19,27.45,26.85
2026-08-17,No especificado,No especificado,No especificado,,PL/6976/EXP/ES/2015,,24.19,29.89,
2026-08-17,No especificado,No especificado,No especificado,,PL/6975/EXP/ES/2015,,25.90,29.13,29.45
2026-08-17,No especificado,No especificado,No especificado,,PL/6974/EXP/ES/2015,,23.99,,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6973/EXP/ES/2015,,23.89,29.10,28.20
2026-08-17,No especificado,No especificado,No especificado,,PL/6972/EXP/ES/2015,,23.79,28.39,
2026-08-17,No especificado,No especificado,No especificado,,PL/6971/EXP/ES/2015,,23.99,28.10,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6970/EXP/ES/2015,,23.49,27.79,
2026-08-17,No especificado,No especificado,No especificado,,PL/697/EXP/ES/2015,,24.19,28.29,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6969/EXP/ES/2015,,23.99,27.80,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6968/EXP/ES/2015,,23.99,28.09,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6967/EXP/ES/2015,,23.70,27.70,26.90
2026-08-17,No especificado,No especificado,No especificado,,PL/6965/EXP/ES/2015,,23.93,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6964/EXP/ES/2015,,23.93,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6963/EXP/ES/2015,,23.99,28.70,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6962/EXP/ES/2015,,23.99,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6961/EXP/ES/2015,,23.49,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6960/EXP/ES/2015,,24.60,29.49,28.50
2026-08-17,No especificado,No especificado,No especificado,,PL/696/EXP/ES/2015,,23.99,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,ENERGÍA DAMARIS S.A. DE C.V.,PL/6959/EXP/ES/2015,Constitución Oriente No. 71-A,23.99,29.90,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6958/EXP/ES/2015,,23.58,27.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6957/EXP/ES/2015,,23.99,29.69,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6956/EXP/ES/2015,,23.99,28.85,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6955/EXP/ES/2015,,22.99,28.99,26.89
2026-08-17,No especificado,No especificado,No especificado,,PL/6954/EXP/ES/2015,,24.49,,27.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6953/EXP/ES/2015,,23.19,25.69,26.89
2026-08-17,No especificado,No especificado,No especificado,ENERGÍA SAN PABLO S.A. DE C.V.,PL/6952/EXP/ES/2015,Avenida Cordilleras S/N Esquina Volcan Vesubio,23.69,26.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6951/EXP/ES/2015,,23.08,28.42,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6950/EXP/ES/2015,,23.99,28.79,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/695/EXP/ES/2015,,23.99,29.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6949/EXP/ES/2015,,23.49,28.39,
2026-08-17,No especificado,No especificado,No especificado,,PL/6948/EXP/ES/2015,,23.79,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6947/EXP/ES/2015,,23.99,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6946/EXP/ES/2015,,23.99,28.79,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6945/EXP/ES/2015,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6944/EXP/ES/2015,,23.89,28.39,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6943/EXP/ES/2015,,23.99,29.45,27.58
2026-08-17,No especificado,No especificado,No especificado,,PL/6942/EXP/ES/2015,,23.49,28.79,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6941/EXP/ES/2015,,24.49,29.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6940/EXP/ES/2015,,23.95,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/694/EXP/ES/2015,,23.99,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6939/EXP/ES/2015,,23.79,28.09,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6938/EXP/ES/2015,,23.99,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6937/EXP/ES/2015,,22.99,28.09,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6936/EXP/ES/2015,,23.99,28.79,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6935/EXP/ES/2015,,23.98,28.09,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6934/EXP/ES/2015,,23.98,28.09,
2026-08-17,No especificado,No especificado,No especificado,,PL/6933/EXP/ES/2015,,23.30,28.09,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6932/EXP/ES/2015,,23.49,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6931/EXP/ES/2015,,23.78,27.83,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6930/EXP/ES/2015,,24.29,29.29,27.35
2026-08-17,No especificado,No especificado,No especificado,,PL/693/EXP/ES/2015,,23.99,27.50,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6929/EXP/ES/2015,,19.19,23.29,25.39
2026-08-17,No especificado,No especificado,No especificado,,PL/6928/EXP/ES/2015,,24.19,28.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6927/EXP/ES/2015,,23.49,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6926/EXP/ES/2015,,23.59,27.69,26.95
2026-08-17,No especificado,No especificado,No especificado,,PL/6925/EXP/ES/2015,,23.67,27.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6924/EXP/ES/2015,,24.29,29.29,27.35
2026-08-17,No especificado,No especificado,No especificado,,PL/6923/EXP/ES/2015,,23.29,,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6922/EXP/ES/2015,,23.94,28.09,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6921/EXP/ES/2015,,24.00,28.89,
2026-08-17,No especificado,No especificado,No especificado,,PL/6920/EXP/ES/2015,,23.99,28.13,
2026-08-17,No especificado,No especificado,No especificado,,PL/692/EXP/ES/2015,,24.19,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6919/EXP/ES/2015,,24.00,28.89,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/6918/EXP/ES/2015,,24.00,,27.39
2026-08-17,No especificado,No especificado,No especificado,,PL/6917/EXP/ES/2015,,23.70,27.59,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6916/EXP/ES/2015,,23.99,28.18,
2026-08-17,No especificado,No especificado,No especificado,,PL/6915/EXP/ES/2015,,23.99,29.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6914/EXP/ES/2015,,23.99,28.29,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6913/EXP/ES/2015,,23.99,28.18,
2026-08-17,No especificado,No especificado,No especificado,,PL/6912/EXP/ES/2015,,23.98,28.49,
2026-08-17,No especificado,No especificado,No especificado,,PL/6911/EXP/ES/2015,,24.00,28.39,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6910/EXP/ES/2015,,24.00,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/691/EXP/ES/2015,,23.99,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6909/EXP/ES/2015,,23.99,28.10,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6908/EXP/ES/2015,,23.99,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6907/EXP/ES/2015,,23.79,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6906/EXP/ES/2015,,22.99,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,MIGUEL ZAZUETA BELTRAN,PL/6905/EXP/ES/2015,Avenida Guadalupe No. 9501,23.98,28.90,
2026-08-17,No especificado,No especificado,No especificado,,PL/6904/EXP/ES/2015,,23.99,27.80,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6903/EXP/ES/2015,,23.99,29.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6902/EXP/ES/2015,,22.99,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6901/EXP/ES/2015,,23.98,29.59,27.00
2026-08-17,No especificado,No especificado,No especificado,GASOLINEROS MEXICANOS S.A. DE C.V.,PL/6900/EXP/ES/2015,Carretera Guadalajara-Chapal Km 17.5 Int. Aeropuerto,23.99,29.79,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/690/EXP/ES/2015,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6899/EXP/ES/2015,,23.99,,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6898/EXP/ES/2015,,23.50,29.40,26.90
2026-08-17,No especificado,No especificado,No especificado,,PL/6897/EXP/ES/2015,,23.99,28.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6896/EXP/ES/2015,,23.33,28.61,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6895/EXP/ES/2015,,23.99,29.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6894/EXP/ES/2015,,22.99,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6893/EXP/ES/2015,,23.99,,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6892/EXP/ES/2015,,23.49,28.08,
2026-08-17,No especificado,No especificado,No especificado,,PL/689/EXP/ES/2015,,24.00,28.38,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6889/EXP/ES/2015,,24.00,28.30,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6888/EXP/ES/2015,,23.35,28.30,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6887/EXP/ES/2015,,23.99,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6886/EXP/ES/2015,,23.49,27.64,
2026-08-17,No especificado,No especificado,No especificado,,PL/6885/EXP/ES/2015,,23.99,28.98,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6884/EXP/ES/2015,,23.99,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6883/EXP/ES/2015,,23.69,27.08,
2026-08-17,No especificado,No especificado,No especificado,,PL/6882/EXP/ES/2015,,23.98,29.39,
2026-08-17,No especificado,No especificado,No especificado,,PL/6881/EXP/ES/2015,,23.98,29.59,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6880/EXP/ES/2015,,23.99,28.90,
2026-08-17,No especificado,No especificado,No especificado,,PL/688/EXP/ES/2015,,23.99,26.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6879/EXP/ES/2015,,23.99,28.79,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6878/EXP/ES/2015,,24.00,28.52,
2026-08-17,No especificado,No especificado,No especificado,,PL/6877/EXP/ES/2015,,24.00,28.68,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6876/EXP/ES/2015,,23.83,28.19,27.09
2026-08-17,No especificado,No especificado,No especificado,GASOLINERA KUKULKAN S.A. DE C.V.,PL/6875/EXP/ES/2015,Avenida Patria No. 1543,23.99,29.62,
2026-08-17,No especificado,No especificado,No especificado,,PL/6874/EXP/ES/2015,,23.99,,
2026-08-17,No especificado,No especificado,No especificado,,PL/6873/EXP/ES/2015,,23.69,28.59,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6872/EXP/ES/2015,,23.69,28.29,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6871/EXP/ES/2015,,24.00,29.95,27.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6870/EXP/ES/2015,,23.99,28.79,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/687/EXP/ES/2015,,22.99,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6869/EXP/ES/2015,,23.99,29.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6868/EXP/ES/2015,,23.99,28.55,27.15
2026-08-17,No especificado,No especificado,No especificado,,PL/6867/EXP/ES/2015,,21.25,25.85,25.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6866/EXP/ES/2015,,22.20,27.39,25.39
2026-08-17,No especificado,No especificado,No especificado,,PL/6865/EXP/ES/2015,,25.95,,29.50
2026-08-17,No especificado,No especificado,No especificado,,PL/6864/EXP/ES/2015,,23.29,28.29,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6863/EXP/ES/2015,,23.90,,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6862/EXP/ES/2015,,23.80,28.35,26.97
2026-08-17,No especificado,No especificado,No especificado,,PL/6861/EXP/ES/2015,,23.99,29.00,
2026-08-17,No especificado,No especificado,No especificado,,PL/6860/EXP/ES/2015,,23.85,27.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/686/EXP/ES/2015,,22.39,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6859/EXP/ES/2015,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6858/EXP/ES/2015,,23.79,28.49,
2026-08-17,No especificado,No especificado,No especificado,,PL/6857/EXP/ES/2015,,23.59,28.49,
2026-08-17,No especificado,No especificado,No especificado,,PL/6856/EXP/ES/2015,,22.99,27.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6855/EXP/ES/2015,,23.99,27.95,
2026-08-17,No especificado,No especificado,No especificado,,PL/6854/EXP/ES/2015,,24.65,,28.38
2026-08-17,No especificado,No especificado,No especificado,,PL/6853/EXP/ES/2015,,23.49,27.98,
2026-08-17,No especificado,No especificado,No especificado,,PL/6852/EXP/ES/2015,,23.99,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6851/EXP/ES/2015,,24.00,,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6850/EXP/ES/2015,,23.99,27.98,
2026-08-17,No especificado,No especificado,No especificado,,PL/685/EXP/ES/2015,,21.39,24.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6849/EXP/ES/2015,,23.99,28.99,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/6848/EXP/ES/2015,,24.00,29.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6847/EXP/ES/2015,,23.98,27.93,
2026-08-17,No especificado,No especificado,No especificado,,PL/6846/EXP/ES/2015,,22.39,27.39,25.30
2026-08-17,No especificado,No especificado,No especificado,,PL/6845/EXP/ES/2015,,23.95,28.95,
2026-08-17,No especificado,No especificado,No especificado,,PL/6844/EXP/ES/2015,,23.98,,26.98
2026-08-17,No especificado,No especificado,No especificado,,PL/6843/EXP/ES/2015,,24.39,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6842/EXP/ES/2015,,23.99,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6841/EXP/ES/2015,,23.90,27.80,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6840/EXP/ES/2015,,24.49,,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/684/EXP/ES/2015,,22.99,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6839/EXP/ES/2015,,23.98,23.89,26.98
2026-08-17,No especificado,No especificado,No especificado,,PL/6838/EXP/ES/2015,,20.99,24.49,25.39
2026-08-17,No especificado,No especificado,No especificado,,PL/6837/EXP/ES/2015,,23.99,28.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6836/EXP/ES/2015,,23.99,28.32,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6835/EXP/ES/2015,,24.00,28.80,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6834/EXP/ES/2015,,23.99,29.44,
2026-08-17,No especificado,No especificado,No especificado,,PL/6833/EXP/ES/2015,,23.98,28.39,26.98
2026-08-17,No especificado,No especificado,No especificado,,PL/6832/EXP/ES/2015,,22.85,28.65,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6831/EXP/ES/2015,,21.29,,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6830/EXP/ES/2015,,23.06,19.50,26.79
2026-08-17,No especificado,No especificado,No especificado,,PL/683/EXP/ES/2015,,24.00,28.38,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6829/EXP/ES/2015,,24.50,29.00,28.10
2026-08-17,No especificado,No especificado,No especificado,,PL/6828/EXP/ES/2015,,23.98,28.39,
2026-08-17,No especificado,No especificado,No especificado,,PL/6827/EXP/ES/2015,,24.00,,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6826/EXP/ES/2015,,23.99,29.59,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6825/EXP/ES/2015,,23.98,27.93,26.98
2026-08-17,No especificado,No especificado,No especificado,,PL/6824/EXP/ES/2015,,23.98,28.39,26.98
2026-08-17,No especificado,No especificado,No especificado,,PL/6823/EXP/ES/2015,,23.60,,25.60
2026-08-17,No especificado,No especificado,No especificado,,PL/6822/EXP/ES/2015,,23.99,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6821/EXP/ES/2015,,23.99,28.85,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6820/EXP/ES/2015,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/682/EXP/ES/2015,,22.99,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,SERVICIOS MOZA S.A. DE C.V.,PL/6819/EXP/ES/2015,Avenida Vallarta No. 4961,23.99,29.90,
2026-08-17,No especificado,No especificado,No especificado,,PL/6818/EXP/ES/2015,,23.99,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6817/EXP/ES/2015,,23.99,27.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6816/EXP/ES/2015,,20.99,24.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6815/EXP/ES/2015,,23.99,29.10,27.10
2026-08-17,No especificado,No especificado,No especificado,,PL/6814/EXP/ES/2015,,23.49,27.79,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6813/EXP/ES/2015,,23.99,,
2026-08-17,No especificado,No especificado,No especificado,,PL/6812/EXP/ES/2015,,22.99,26.69,26.79
2026-08-17,No especificado,No especificado,No especificado,,PL/6810/EXP/ES/2015,,24.00,29.00,28.60
2026-08-17,No especificado,No especificado,No especificado,BECKTROP OPERADORA S.A. DE C.V.,PL/681/EXP/ES/2015,Avenida Patria No. 574,23.99,29.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6809/EXP/ES/2015,,23.99,29.79,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6808/EXP/ES/2015,,23.99,26.69,
2026-08-17,No especificado,No especificado,No especificado,,PL/6806/EXP/ES/2015,,23.99,27.87,27.45
2026-08-17,No especificado,No especificado,No especificado,,PL/6805/EXP/ES/2015,,23.99,,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6804/EXP/ES/2015,,23.99,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6803/EXP/ES/2015,,23.99,30.33,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6802/EXP/ES/2015,,24.00,28.88,27.24
2026-08-17,No especificado,No especificado,No especificado,,PL/6801/EXP/ES/2015,,23.99,29.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6800/EXP/ES/2015,,23.99,29.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/680/EXP/ES/2015,,23.99,28.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6799/EXP/ES/2015,,23.99,29.79,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6798/EXP/ES/2015,,23.99,29.19,
2026-08-17,No especificado,No especificado,No especificado,,PL/6797/EXP/ES/2015,,24.28,28.19,
2026-08-17,No especificado,No especificado,No especificado,,PL/6796/EXP/ES/2015,,23.89,28.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6794/EXP/ES/2015,,23.79,27.39,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6793/EXP/ES/2015,,23.99,29.87,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6792/EXP/ES/2015,,22.80,26.90,26.90
2026-08-17,No especificado,No especificado,No especificado,,PL/6791/EXP/ES/2015,,23.49,27.98,26.98
2026-08-17,No especificado,No especificado,No especificado,,PL/6790/EXP/ES/2015,,23.99,27.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/679/EXP/ES/2015,,22.59,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6789/EXP/ES/2015,,23.10,27.47,
2026-08-17,No especificado,No especificado,No especificado,,PL/6788/EXP/ES/2015,,23.25,28.37,26.90
2026-08-17,No especificado,No especificado,No especificado,,PL/6787/EXP/ES/2015,,23.99,28.72,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6786/EXP/ES/2015,,23.56,27.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6784/EXP/ES/2015,,22.94,26.67,26.97
2026-08-17,No especificado,No especificado,No especificado,,PL/6783/EXP/ES/2015,,22.98,25.98,
2026-08-17,No especificado,No especificado,No especificado,,PL/6782/EXP/ES/2015,,23.11,26.77,26.97
2026-08-17,No especificado,No especificado,No especificado,,PL/6781/EXP/ES/2015,,24.99,29.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6780/EXP/ES/2015,,23.99,29.45,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/678/EXP/ES/2015,,23.99,28.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6779/EXP/ES/2015,,24.49,29.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6778/EXP/ES/2015,,23.99,,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/6777/EXP/ES/2015,,23.24,27.57,
2026-08-17,No especificado,No especificado,No especificado,,PL/6776/EXP/ES/2015,,23.99,29.45,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/6775/EXP/ES/2015,,23.99,29.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6774/EXP/ES/2015,,24.95,29.95,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6773/EXP/ES/2015,,24.87,29.85,27.40
2026-08-17,No especificado,No especificado,No especificado,,PL/6772/EXP/ES/2015,,22.78,26.97,26.84
2026-08-17,No especificado,No especificado,No especificado,ENERGÉTICOS PLUS S.A. DE C.V.,PL/6771/EXP/ES/2015,Carretera San Miguel Cuyutlán S/N,23.99,29.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6770/EXP/ES/2015,,23.99,29.69,
2026-08-17,No especificado,No especificado,No especificado,,PL/677/EXP/ES/2015,,23.99,29.49,
2026-08-17,No especificado,No especificado,No especificado,,PL/6769/EXP/ES/2015,,23.99,29.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6768/EXP/ES/2015,,21.34,26.64,
2026-08-17,No especificado,No especificado,No especificado,,PL/6767/EXP/ES/2015,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6766/EXP/ES/2015,,23.99,29.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/6765/EXP/ES/2015,,23.69,27.80,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/6764/EXP/ES/2015,,23.99,29.59,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/6763/EXP/ES/2015,,23.69,28.29,26.99
